season,week,Team,Elo_pregame
2021,7,Nevada,1525.2368650375543
2021,8,Nevada,1564.7496482700801
2021,9,Nevada,1574.0711735594946
2021,11,Nevada,1576.3457655658597
2021,12,Nevada,1576.731988705792
2021,13,Nevada,1558.7497136647212
2021,2,New Mexico,1500.0
2021,3,New Mexico,1518.3605373228957
2021,4,New Mexico,1503.107856094947
2021,5,New Mexico,1476.5749501724442
2021,6,New Mexico,1423.8769901858482
2021,7,New Mexico,1409.0197436654848
2021,8,New Mexico,1379.3256211023736
2021,10,New Mexico,1415.3754158477727
2021,11,New Mexico,1376.9072926027238
2021,12,New Mexico,1360.4908499176656
2021,13,New Mexico,1343.202721549836
2021,2,New Mexico State,1500.0
2021,3,New Mexico State,1449.265349412303
2021,5,New Mexico State,1429.5285288897314
2021,6,New Mexico State,1391.7561637282918
2021,7,New Mexico State,1360.5971830520325
2021,9,New Mexico State,1341.5450421879968
2021,10,New Mexico State,1325.324718923904
2021,11,New Mexico State,1310.8753651177076
2021,12,New Mexico State,1287.2193199822468
2021,13,New Mexico State,1268.0520065099056
2021,2,North Carolina,1500.0
2021,3,North Carolina,1534.0271974679176
2021,4,North Carolina,1563.7993316325912
2021,5,North Carolina,1522.331037528757
2021,6,North Carolina,1555.4886063740284
2021,7,North Carolina,1519.7711430619588
2021,9,North Carolina,1529.1424575751957
2021,10,North Carolina,1511.319675791789
2021,11,North Carolina,1549.1728406139246
2021,13,North Carolina,1530.113741772472
2021,14,North Carolina,1519.5771490695809
2021,2,North Texas,1500.0
2021,3,North Texas,1471.248468062705
2021,4,North Texas,1426.5260980181686
2021,6,North Texas,1411.7713130253264
2021,7,North Texas,1388.3965480349202
2021,8,North Texas,1355.9646220526788
2021,9,North Texas,1342.9447510416624
2021,10,North Texas,1381.5301742823922
2021,11,North Texas,1415.1998245402438
2021,12,North Texas,1431.908624294445
2021,13,North Texas,1474.057958357488
2021,2,Northern Illinois,1500.0
2021,3,Northern Illinois,1474.1805815335067
2021,5,Northern Illinois,1445.0488876243778
2021,6,Northern Illinois,1470.0875781658408
2021,7,Northern Illinois,1484.9835848366424
2021,8,Northern Illinois,1501.8263270175516
2021,9,Northern Illinois,1510.2796150425788
2021,10,Northern Illinois,1492.6758260408133
2021,11,Northern Illinois,1499.4449983527932
2021,12,Northern Illinois,1524.03155501521
2021,13,Northern Illinois,1482.7017273720458
2021,3,Northwestern,1500.0
2021,4,Northwestern,1481.1875024499504
2021,5,Northwestern,1510.396455747112
2021,6,Northwestern,1464.1769509484864
2021,7,Northwestern,1436.503336446296
2021,8,Northwestern,1461.6353777546776
2021,9,Northwestern,1447.5241048135758
2021,10,Northwestern,1423.1062068841718
2021,11,Northwestern,1408.2978968726757
2021,12,Northwestern,1397.6985937350291
2021,13,Northwestern,1381.01686939948
2021,2,Notre Dame,1500.0
2021,3,Notre Dame,1512.5416650333664
2021,4,Notre Dame,1540.4648008542695
2021,5,Notre Dame,1576.2375140092088
2021,6,Notre Dame,1542.899076168719
2021,8,Notre Dame,1558.9002005297696
2021,9,Notre Dame,1578.7052393895267
2021,10,Notre Dame,1596.5280211729334
2021,11,Notre Dame,1612.3105690691168
2021,12,Notre Dame,1642.4281683748877
2021,13,Notre Dame,1655.1334936754533
2021,14,Notre Dame,1669.1496166650397
2021,3,Ohio,1500.0
2021,4,Ohio,1467.5802661921423
2021,5,Ohio,1438.3713128949807
2021,6,Ohio,1473.7494710506182
2021,7,Ohio,1455.949005538952
2021,8,Ohio,1448.3422654788033
2021,9,Ohio,1423.2745515238917
2021,10,Ohio,1436.8190526419437
2021,11,Ohio,1469.2496999897487
2021,12,Ohio,1442.2916815030478
2021,2,Ohio State,1500.0
2021,3,Ohio State,1475.3761012143284
2021,4,Ohio State,1504.2345126517564
2021,5,Ohio State,1534.6029522641165
2021,6,Ohio State,1578.3904006999583
2021,8,Ohio State,1604.6109832679297
2021,9,Ohio State,1633.368279934653
2021,10,Ohio State,1646.058077261027
2021,11,Ohio State,1657.686359908972
2021,12,Ohio State,1692.6314298895747
2021,13,Ohio State,1719.6894663224764
2021,14,Ohio State,1690.339816244176
2021,3,Oklahoma,1500.0
2021,4,Oklahoma,1523.0331844438058
2021,5,Oklahoma,1557.8501645098481
2021,6,Oklahoma,1579.3813155862501
2021,7,Oklahoma,1600.929158018606
2021,8,Oklahoma,1619.8686923285386
2021,9,Oklahoma,1631.5330010096368
2021,11,Oklahoma,1648.8401844964715
2021,12,Oklahoma,1618.7728522210462
2021,13,Oklahoma,1633.5504413386275
2021,14,Oklahoma,1620.7177339548793
2021,2,Oklahoma State,1500.0
2021,3,Oklahoma State,1516.2098669039287
2021,4,Oklahoma State,1525.61922828779
2021,5,Oklahoma State,1548.2992601461654
2021,7,Oklahoma State,1570.2734562788507
2021,8,Oklahoma State,1595.8888039868232
2021,9,Oklahoma State,1581.6953783899276
2021,10,Oklahoma State,1593.5095795396783
2021,11,Oklahoma State,1625.7186576902066
2021,12,Oklahoma State,1641.251484346573
2021,13,Oklahoma State,1665.9392212529874
2021,14,Oklahoma State,1678.7719286367355
2021,3,Old Dominion,1500.0
2021,4,Old Dominion,1472.5963683892394
2021,5,Old Dominion,1463.2744055431676
2021,6,Old Dominion,1441.7001018714627
2021,7,Old Dominion,1404.5246187862838
2021,9,Old Dominion,1367.806267895767
2021,10,Old Dominion,1382.8919828353048
2021,11,Old Dominion,1453.7194689852772
2021,12,Old Dominion,1506.3070642108776
2021,13,Old Dominion,1543.1905116249027
2021,3,Ole Miss,1500.0
2021,5,Ole Miss,1533.5963113203802
2021,6,Ole Miss,1506.70903466274
2021,7,Ole Miss,1514.0167508303273
2021,8,Ole Miss,1536.7669818369727
2021,9,Ole Miss,1558.511887726053
2021,10,Ole Miss,1534.0734966257519
2021,11,Ole Miss,1564.1508933783628
2021,12,Ole Miss,1588.6138339980726
2021,13,Ole Miss,1596.06848569883
2021,14,Ole Miss,1623.6180825994422
2021,2,Oregon,1500.0
2021,4,Oregon,1547.4873632602978
2021,5,Oregon,1567.5283189742984
2021,6,Oregon,1536.403881335831
2021,7,Oregon,1548.4651265032926
2021,8,Oregon,1564.6105926578787
2021,9,Oregon,1576.3574455836367
2021,10,Oregon,1625.4477049702857
2021,11,Oregon,1661.5506394736885
2021,12,Oregon,1637.7224120587248
2021,13,Oregon,1628.2790410996718
2021,14,Oregon,1611.1089600718915
2021,2,Oregon State,1500.0
2021,3,Oregon State,1526.6380419798152
2021,4,Oregon State,1553.4496227815616
2021,5,Oregon State,1589.1839955110456
2021,6,Oregon State,1599.1597161598163
2021,8,Oregon State,1572.4757379493162
2021,9,Oregon State,1557.5837463607854
2021,10,Oregon State,1524.463000544756
2021,11,Oregon State,1498.111260168534
2021,12,Oregon State,1520.8712716511452
2021,13,Oregon State,1535.1652073024397
2021,14,Oregon State,1517.226150492523
2021,2,Penn State,1500.0
2021,3,Penn State,1531.354162583416
2021,5,Penn State,1548.9465611541775
2021,6,Penn State,1571.0449822453973
2021,8,Penn State,1560.5786410408823
2021,9,Penn State,1536.9919913872138
2021,10,Penn State,1503.038287559313
2021,11,Penn State,1536.6812738057947
2021,12,Penn State,1521.7928990935964
2021,13,Penn State,1546.8053067876403
2021,14,Penn State,1536.6112082091654
2021,2,Pittsburgh,1500.0
2021,3,Pittsburgh,1525.8194184664933
2021,5,Pittsburgh,1507.7493967200903
2021,7,Pittsburgh,1552.1337816222187
2021,8,Pittsburgh,1608.0259019970363
2021,9,Pittsburgh,1622.9358522318369
2021,10,Pittsburgh,1597.6275691195253
2021,11,Pittsburgh,1620.1351255782265
2021,12,Pittsburgh,1639.1942244196791
2021,13,Pittsburgh,1649.9336505636643
2021,14,Pittsburgh,1666.0295511514237
2021,3,Purdue,1500.0
2021,4,Purdue,1520.6505590885977
2021,5,Purdue,1529.1913589422013
2021,7,Purdue,1513.22310003667
2021,8,Purdue,1556.0797710165602
2021,9,Purdue,1519.3387731717391
2021,10,Purdue,1537.2678382367371
2021,11,Purdue,1585.8086500278007
2021,12,Purdue,1564.3370183342536
2021,13,Purdue,1581.0187426698028
2021,14,Purdue,1591.5658260550472
2021,2,Rice,1500.0
2021,3,Rice,1454.8338544828587
2021,5,Rice,1420.4195978387559
2021,7,Rice,1437.671997378629
2021,8,Rice,1419.6316617239697
2021,9,Rice,1449.0350622711205
2021,10,Rice,1381.3694960148405
2021,11,Rice,1352.6081357731662
2021,12,Rice,1337.057842497726
2021,13,Rice,1321.70441280817
2021,2,Rutgers,1500.0
2021,4,Rutgers,1529.7735042059383
2021,5,Rutgers,1512.8533945426013
2021,6,Rutgers,1469.0659461067596
2021,7,Rutgers,1443.307395875478
2021,9,Rutgers,1418.1753545670965
2021,10,Rutgers,1439.4383733206403
2021,11,Rutgers,1430.7977676640726
2021,12,Rutgers,1472.079860555014
2021,13,Rutgers,1447.06745286097
2021,14,Rutgers,1403.9725313325812
2021,2,SMU,1500.0
2021,3,SMU,1528.751531937295
2021,4,SMU,1541.594297093887
2021,5,SMU,1567.114510990123
2021,6,SMU,1584.6408911735373
2021,7,SMU,1602.7375374643455
2021,8,SMU,1615.104338219322
2021,9,SMU,1606.7779592132538
2021,10,SMU,1571.9773292165207
2021,11,SMU,1584.4221734761782
2021,12,SMU,1581.5244404490422
2021,2,San Diego State,1500.0
2021,3,San Diego State,1569.700445733792
2021,6,San Diego State,1578.9432262499295
2021,8,San Diego State,1593.8004727702928
2021,9,San Diego State,1638.2780801004567
2021,10,San Diego State,1606.234628924786
2021,11,San Diego State,1593.286315868142
2021,12,San Diego State,1615.6146254280723
2021,13,San Diego State,1629.9013549050696
2021,14,San Diego State,1657.3180472811596
2021,15,San Diego State,1606.433056079969
2021,2,San Jose State,1500.0
2021,4,San Jose State,1465.0572909157563
2021,5,San Jose State,1481.6791395869973
2021,6,San Jose State,1452.1724625531651
2021,7,San Jose State,1465.99233187559
2021,8,San Jose State,1437.1598893814812
2021,9,San Jose State,1417.3966182619329
2021,10,San Jose State,1436.4546232785879
2021,11,San Jose State,1454.2549938173697
2021,12,San Jose State,1444.6853028440273
2021,13,San Jose State,1414.7188651584297
2021,2,South Alabama,1500.0
2021,5,South Alabama,1517.2129456443288
2021,6,South Alabama,1504.5953101578752
2021,7,South Alabama,1490.723707000623
2021,8,South Alabama,1515.2945817018
2021,9,South Alabama,1489.4189535355606
2021,10,South Alabama,1484.4198120340018
2021,12,South Alabama,1462.7305422029035
2021,13,South Alabama,1418.6046529555529
2021,2,South Carolina,1500.0
2021,3,South Carolina,1517.2129456443288
2021,4,South Carolina,1489.1018933583077
2021,5,South Carolina,1466.4025172596353
2021,6,South Carolina,1488.4591454371744
2021,7,South Carolina,1459.928808652112
2021,8,South Carolina,1465.4333485981847
2021,10,South Carolina,1443.4791497270692
2021,11,South Carolina,1479.395745264676
2021,12,South Carolina,1464.2664165945278
2021,13,South Carolina,1465.7265452329561
2021,14,South Carolina,1448.339317787633
2021,2,South Florida,1500.0
2021,4,South Florida,1461.0680869658183
2021,5,South Florida,1446.8634807573671
2021,7,South Florida,1429.337100573953
2021,8,South Florida,1421.257129277192
2021,9,South Florida,1455.276129830214
2021,10,South Florida,1433.5350103792625
2021,11,South Florida,1419.9539211928477
2021,12,South Florida,1404.9471429647945
2021,13,South Florida,1362.5324094151413
2021,3,Southern Miss,1500.0
2021,4,Southern Miss,1466.4795124814734
2021,5,Southern Miss,1437.2341917156941
2021,6,Southern Miss,1419.981792175821
2021,7,Southern Miss,1394.9073950824172
2021,8,Southern Miss,1350.4174325725623
2021,9,Southern Miss,1330.2414638537423
2021,10,Southern Miss,1311.695120528037
2021,11,Southern Miss,1278.0254702701855
2021,12,Southern Miss,1275.174377219243
2021,13,Southern Miss,1319.3296635912582
2021,2,Stanford,1500.0
2021,3,Stanford,1535.8660080304358
2021,4,Stanford,1571.0496036195373
2021,5,Stanford,1536.4012532293325
2021,6,Stanford,1540.3778395406207
2021,7,Stanford,1519.3932816313375
2021,9,Stanford,1505.8535311683681
2021,10,Stanford,1479.4593743190678
2021,11,Stanford,1446.2921992629367
2021,12,Stanford,1393.0271570833793
2021,13,Stanford,1363.217173525724
2021,2,Syracuse,1500.0
2021,4,Syracuse,1470.2264957940617
2021,5,Syracuse,1486.5470844460992
2021,6,Syracuse,1470.9397475159467
2021,7,Syracuse,1429.8212899631303
2021,8,Syracuse,1416.6284753492305
2021,9,Syracuse,1440.657270894289
2021,11,Syracuse,1471.876674803398
2021,12,Syracuse,1439.3959284710495
2021,13,Syracuse,1424.5496511165964
2021,2,TCU,1500.0
2021,4,TCU,1509.9390343872458
2021,5,TCU,1484.4188204910097
2021,6,TCU,1464.8995395574802
2021,7,TCU,1506.5952374465696
2021,8,TCU,1487.655703136637
2021,9,TCU,1454.4249015917414
2021,10,TCU,1428.2597892629872
2021,11,TCU,1443.3141068504658
2021,12,TCU,1427.7812801940993
2021,13,TCU,1435.7365009408345
2021,2,Temple,1500.0
2021,3,Temple,1538.3799770281028
2021,5,Temple,1497.7263987123317
2021,6,Temple,1511.122219065755
2021,8,Temple,1482.7978547536695
2021,9,Temple,1448.7788542006476
2021,10,Temple,1406.3144121907933
2021,11,Temple,1384.5709011585818
2021,12,Temple,1349.4502325254866
2021,13,Temple,1326.4946602019268
2021,2,Tennessee,1500.0
2021,4,Tennessee,1474.1805815335067
2021,5,Tennessee,1450.3092803297138
2021,6,Tennessee,1497.0211096655962
2021,7,Tennessee,1525.5514464506587
2021,8,Tennessee,1502.8012154440132
2021,10,Tennessee,1482.2200107989322
2021,11,Tennessee,1501.135266008808
2021,12,Tennessee,1482.0360723914748
2021,13,Tennessee,1514.3734332188055
2021,14,Tennessee,1526.9047608195162
2021,2,Texas,1500.0
2021,3,Texas,1472.8979127678138
2021,4,Texas,1507.3121694119166
2021,5,Texas,1542.3163150419448
2021,6,Texas,1561.8355959754742
2021,7,Texas,1540.2877535431185
2021,9,Texas,1514.672405835146
2021,10,Texas,1500.1811222103788
2021,11,Texas,1476.7768912705728
2021,12,Texas,1462.0850626003312
2021,13,Texas,1442.5353627077884
2021,2,Texas A&M,1500.0
2021,3,Texas A&M,1515.2423096497507
2021,4,Texas A&M,1550.231811400271
2021,5,Texas A&M,1524.0746553045572
2021,6,Texas A&M,1503.0540589838372
2021,7,Texas A&M,1518.770749376107
2021,8,Texas A&M,1550.191375518216
2021,10,Texas A&M,1572.1455743893316
2021,11,Texas A&M,1597.1359523257545
2021,13,Texas A&M,1572.6730117060447
2021,2,Texas State,1500.0
2021,4,Texas State,1532.6179221824589
2021,6,Texas State,1495.695919496531
2021,7,Texas State,1509.567522653783
2021,8,Texas State,1491.1215019621582
2021,9,Texas State,1447.5474123495949
2021,10,Texas State,1424.0646620836203
2021,11,Texas State,1448.9805059019682
2021,12,Texas State,1408.1703146358007
2021,13,Texas State,1396.6395647286654
2021,3,Texas Tech,1500.0
2021,4,Texas Tech,1528.0911935932438
2021,5,Texas Tech,1493.0870479632156
2021,6,Texas Tech,1510.8081099673548
2021,7,Texas Tech,1469.1124120782654
2021,8,Texas Tech,1502.2496117677447
2021,9,Texas Tech,1492.8682623658651
2021,11,Texas Tech,1475.5610788790304
2021,12,Texas Tech,1492.4226888203314
2021,13,Texas Tech,1467.734951913917
2021,14,Texas Tech,1461.6766211365448
2021,2,Toledo,1500.0
2021,3,Toledo,1487.4583349666336
2021,4,Toledo,1451.9553827178504
2021,5,Toledo,1481.2109734175754
2021,6,Toledo,1519.1815005750682
2021,7,Toledo,1504.2854939042666
2021,8,Toledo,1485.374496082398
2021,9,Toledo,1518.8301737686447
2021,10,Toledo,1502.0082269350573
2021,11,Toledo,1537.6987864299388
2021,12,Toledo,1564.6568049166397
2021,13,Toledo,1574.8412172997487
2021,2,Troy,1500.0
2021,3,Troy,1472.7181266267871
2021,4,Troy,1506.2386141453137
2021,5,Troy,1481.7983515106657
2021,6,Troy,1459.7417233331266
2021,7,Troy,1471.8913112775622
2021,8,Troy,1490.337331969187
2021,9,Troy,1479.4053387337215
2021,10,Troy,1500.0785000444835
2021,12,Troy,1498.3967716518225
2021,3,Tulane,1500.0
2021,4,Tulane,1466.4036886796198
2021,5,Tulane,1442.8644873711223
2021,6,Tulane,1420.3091797792542
2021,7,Tulane,1399.7452131990333
2021,8,Tulane,1387.3784124440567
2021,9,Tulane,1372.9803788628592
2021,10,Tulane,1358.5318592145372
2021,11,Tulane,1327.2713064378597
2021,12,Tulane,1302.1348796974323
2021,13,Tulane,1344.5496132470855
2021,2,Tulsa,1500.0
2021,3,Tulsa,1483.7901330960713
2021,4,Tulsa,1454.9317216586433
2021,5,Tulsa,1472.8083056029386
2021,6,Tulsa,1437.461881239955
2021,7,Tulsa,1459.3657548826804
2021,8,Tulsa,1467.4457261794414
2021,9,Tulsa,1448.38832923459
2021,10,Tulsa,1422.319790870719
2021,11,Tulsa,1439.9951908476282
2021,12,Tulsa,1486.9632400349412
2021,13,Tulsa,1528.8232179326992
2021,2,UAB,1500.0
2021,3,UAB,1464.608323085677
2021,4,UAB,1509.3306931302134
2021,5,UAB,1532.8698944387108
2021,6,UAB,1493.3405089953337
2021,7,UAB,1522.70353189446
2021,8,UAB,1550.852711963048
2021,10,UAB,1521.4493114158972
2021,11,UAB,1536.4212664202405
2021,12,UAB,1564.9409241578512
2021,13,UAB,1557.4874132544173
2021,14,UAB,1578.4552779251194
2021,3,UCF,1500.0
2021,5,UCF,1481.1875024499504
2021,6,UCF,1464.7588732380918
2021,7,UCF,1482.729517730071
2021,8,UCF,1462.512531244852
2021,9,UCF,1492.8380313601108
2021,10,UCF,1535.3024733699651
2021,11,UCF,1513.391135483292
2021,13,UCF,1485.0431945436512
2021,14,UCF,1513.233731480784
2021,2,UCLA,1500.0
2021,4,UCLA,1522.480699420612
2021,5,UCLA,1538.4462665401397
2021,6,UCLA,1529.834132557987
2021,7,UCLA,1527.918860186703
2021,8,UCLA,1556.8880086150937
2021,9,UCLA,1575.3892539104363
2021,10,UCLA,1529.0497738023005
2021,11,UCLA,1500.2427334406705
2021,12,UCLA,1521.40119080811
2021,13,UCLA,1604.810576915914
2021,4,UL Monroe,1500.0
2021,5,UL Monroe,1524.440262634648
2021,6,UL Monroe,1493.783641785812
2021,7,UL Monroe,1447.5244916244403
2021,8,UL Monroe,1466.0114745958213
2021,10,UL Monroe,1491.8871027620607
2021,11,UL Monroe,1466.9712589437129
2021,12,UL Monroe,1446.3158343784548
2021,13,UL Monroe,1419.1139678779225
2021,2,UNLV,1500.0
2021,3,UNLV,1469.8538824355244
2021,4,UNLV,1422.350633736933
2021,5,UNLV,1403.8355068177323
2021,7,UNLV,1382.4450148611188
2021,9,UNLV,1365.8450206061214
2021,10,UNLV,1335.1134210230318
2021,11,UNLV,1373.5815442680807
2021,12,UNLV,1398.9417647920236
2021,13,UNLV,1410.4181854067756
2021,2,USC,1500.0
2021,3,USC,1499.076701053808
2021,4,USC,1542.1877769144335
2021,5,USC,1506.4534041849495
2021,6,USC,1538.1244502259956
2021,8,USC,1499.8504889342178
2021,9,USC,1480.0454500744606
2021,10,USC,1490.4558708333684
2021,12,USC,1470.7449539462839
2021,13,USC,1434.4591646672498
2021,2,UTEP,1500.0
2021,3,UTEP,1466.1856805649618
2021,4,UTEP,1433.9651641101807
2021,5,UTEP,1460.4980700326835
2021,6,UTEP,1502.0410529356566
2021,7,UTEP,1541.8883706055026
2021,8,UTEP,1582.003489918221
2021,10,UTEP,1581.7707543458973
2021,11,UTEP,1537.473447271025
2021,12,UTEP,1493.9233779485073
2021,13,UTEP,1491.8261412628624
2021,14,UTEP,1481.140512426226
2021,2,UTSA,1500.0
2021,3,UTSA,1525.8194184664933
2021,4,UTSA,1545.5964064484365
2021,5,UTSA,1562.3487183399704
2021,6,UTSA,1571.2256857692016
2021,7,UTSA,1588.469425552178
2021,8,UTSA,1606.5097612068373
2021,10,UTSA,1631.546162555163
2021,11,UTSA,1658.2157115825023
2021,12,UTSA,1687.908074201761
2021,13,UTSA,1695.361585105195
2021,14,UTSA,1649.0201097476338
2021,15,UTSA,1671.7947259830853
2021,3,Uconn,1500.0
2021,4,Uconn,1451.4263050904992
2021,5,Uconn,1420.7919141666594
2021,6,Uconn,1411.6048760778444
2021,7,Uconn,1400.6634817436247
2021,9,Uconn,1368.7505608727374
2021,12,Uconn,1335.454465532692
2021,13,Uconn,1323.8795390645394
2021,14,Uconn,1303.5685754258968
2021,2,Utah,1500.0
2021,3,Utah,1479.168745284497
2021,4,Utah,1469.9259647683596
2021,6,Utah,1491.3131943277738
2021,7,Utah,1529.5871556195516
2021,8,Utah,1561.9474280766715
2021,9,Utah,1542.8519331709372
2021,10,Utah,1572.0115454587285
